Substance_id	Substance_name	Substance_category	Substance_subcategory	cas_no	id_drugbank	id_pharmgkb	id_kegg	id_ttd	id_pubchem	id_chemspider	id_npass	synonyms	Molecular_formula	inchikey	iupacname	Product_company	Therapeutic_class
PMDBD831	Tenatoprazole	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	636411	n.a.	n.a.	Tenatoprazole; 113712-98-4; Ulsacare; Protop; TU-199; TU 199; C16H18N4O3S; NCGC00167521-01; DSSTox_CID_26687; DSSTox_RID_81821; DSSTox_GSID_46687; Tenatoprazole [INN]; CAS-113712-98-4; Benatoprazole; Tenatoprazole (JAN/INN); SCHEMBL323288; sTU-199; DTXSID1046687; CHEMBL1475252; CHEBI:94379; CTK8E8964; Tenatoprazole, &gt;=98% (HPLC); HMS3713D12; HMS2090B06; BCP09130; Tox21_112518; BDBM50402289; s4212; Tox21_112518_1; AKOS015969750; AKOS01589516	C16H18N4O3S	ZBFDAUIVDSSISP-UHFFFAOYSA-N	5-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methylsulfinyl]-1H-imidazo[4,5-b]pyridine	n.a.	n.a.
PMDBD835	Terminalia arjuna	Herbal Substance	Medicinal Herb	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD837	Tetracycline hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	54704426	n.a.	n.a.	TETRACYCLINE HYDROCHLORIDE; 64-75-5; Tetracycline HCl; Achromycin hydrochloride; Tetracycline (hydrochloride); Topicycline; Tetrabid; Supramycin; Sustamycin; Telotrex; Sumycin; UNII-P6R62377KV; MFCD00078142; Triphacyclin; Tetramavan; Tetrabakat; Dumocyclin; Tetracompren; Stilciclina; Remicyclin; Hostacycline; Bristacycline; Tetralution; Quadracycline; Mephacyclin; Tetrablet; Tetrakap; Tetracaps; Actisite; Tetrosol; Tetramed; Ricycline; Piracaps; Partrex; Diacycine; Artomycin; Tefilin; Subamycin; Unicin; Teline; Qidtet; Paltet; Retet; Tetra-wedel; Neo	C22H25ClN2O8	YCIHPQHVWDULOY-FMZCEJRJSA-N	(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;hydrochloride	n.a.	n.a.
PMDBD839	Thiazolidinediones	Therapeutic Substance	Drug Class	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD840	Thiethylperazine dimalate	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	11954258	n.a.	n.a.	Thiethylperazine malate; Norzine Ampuls; Thietylperazine malate; 52239-63-1; Thiethylperazine dimalate; EINECS 257-780-2; 2-(Ethylthio)-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine malate (1:2); NCGC00017115-01; CAS-52239-63-1; Thiethylperazine malate [USP]; Torecan (TN); Butanedioic acid, hydroxy-, compd. with 2-(ethylthio)-10-(3-(4-methyl-1-piperazinyl)propyl)-10H-phenothiazine (2:1); 10H-Phenothiazine, 2-(ethylthio)-10-(3-(4-methyl-1-piperazinyl)propyl)-, 2-hydroxy-1,4-butanedioate (1:2); Malic acid, compound w	C30H41N3O10S2	GTHHLZDYRHLACN-UHFFFAOYSA-N	2-ethylsulfanyl-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine;2-hydroxybutanedioic acid	n.a.	n.a.
PMDBD842	Thioguanosine	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	2724387	n.a.	n.a.	6-Thioguanosine; 85-31-4; THIOGUANOSINE; 2-Amino-6-mercaptopurin-9-ylriboside; 6-Thioguanosine (VAN); 2-Amino-6-mercaptopurine riboside; 6-Mercaptoguanosine; UNII-C558LI0K8P; Ribosylthioguanine; C10H13N5O4S; Thioguanine riboside; EINECS 201-597-2; 6-Thiodeoxyguanosine; 6-Thioguanine riboside; MLS002153781; AI3-50278; C558LI0K8P; 6-Thioguanine ribonucleoside; 2-Amino-9-(beta-D-ribofuranosyl)purine-6-thiol; 2-Amino-6-mercapto-9(beta-D-ribofuranosyl)purine; 2-Amino-9beta-D-ribofuranosyl-9H-purine-6-thiol; 2-Amin	C10H13N5O4S	OTDJAMXESTUWLO-UUOKFMHZSA-N	2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purine-6-thione	n.a.	n.a.
PMDBD843	Thioridazine hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	66062	n.a.	n.a.	Thioridazine hydrochloride; 130-61-0; Thioridazine Hcl; Sonapax hydrochloride; Thioridazine chloride; Mellaril hydrochloride; Thioridazine.HCl; Aldazine; USAF SZ-B; Melleril (tablet); USAF SZ-3; Thioridazine (hydrochloride); EINECS 204-992-8; NSC 186060; MLS000028408; Thioridazine-d3 Hydrochloride; CHEBI:48566; Orsanil; 2-Methylmercapto-10-(2-(N-methyl-2-piperidyl)ethyl)phenothiazine hydrochloride; 10-[2-(1-methylpiperidin-2-yl)ethyl]-2-(methylsulfanyl)-10H-phenothiazine hydrochloride; SMR000058380; 10-(2-(1-Methyl-2-piperidyl)	C21H27ClN2S2	NZFNXWQNBYZDAQ-UHFFFAOYSA-N	10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine;hydrochloride	n.a.	n.a.
PMDBD846	Thonzonium bromide	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	11102	n.a.	n.a.	THONZONIUM BROMIDE; 553-08-2; Tonzonium bromide; Thonzonium (bromide); Thonzide; UNII-JI2B19CR0R; NC 1264; JI2B19CR0R; MLS002154065; SMR001233380; Tonzonium bromide [INN]; Tonzonium bromide (INN); DSSTox_CID_25326; DSSTox_RID_80805; DSSTox_GSID_45326; Tonzonii bromidum; Hexadecyl(2-[(p-methoxybenzyl)-2-pyrimidinylamino]ethyl)dimethylammonium bromide; Hexadecyl(2-((p-methoxybenzyl)-2-pyrimidinylamino)ethyl)dimethylammonium bromide; Bromuro de tonzonio; Bromure de tonzonium; SR-01000841261; NCGC00016507-01; CAS-553-08-2; Tonzoniumb	C32H55BrN4O	WBWDWFZTSDZAIG-UHFFFAOYSA-M	hexadecyl-[2-[(4-methoxyphenyl)methyl-pyrimidin-2-ylamino]ethyl]-dimethylazanium;bromide	n.a.	n.a.
PMDBD847	Thyroxine (L)	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	5819	n.a.	n.a.	L-thyroxine; levothyroxine; 51-48-9; thyroxine; thyroxin; Tetraiodothyronine; Thyrax; 3,3',5,5'-Tetraiodo-L-thyronine; Thyroxinal; Thyreoideum; Thyratabs; Thyroxine iodine; synthroid; Levothyroxin; (-)-Thyroxine; L-Thyroxin; 3,5,3',5'-Tetraiodo-L-thyronine; L-T4; Thyroxine (l); DL-Thyroxin; Levothyroxine sodium; levothroid; t4; Thyroxine (VAN); 3,5,3',5'-Tetraiodothyronine; O-(4-hydroxy-3,5-diiodophenyl)-3,5-diiodo-L-tyrosine; Laevothyroxinum; T4 (Hormone); L-3,5,3',5'-Tetraiodothyronine; Levothyroxinum (acid); Laevothyroxinum (acid); Th	C15H11I4NO4	XUIIKFGFIJCVMT-LBPRGKRZSA-N	(2S)-2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid	n.a.	n.a.
PMDBD848	Ticarcillin sodium	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	470375	n.a.	n.a.	TICARCILLIN DISODIUM; ticarcillin sodium; Ticarpen; Aerugipen; Ticar; Ticarcillin disodium salt; 4697-14-7; UNII-G8TVV6DSYG; G8TVV6DSYG; CHEBI:35017; 29457-07-6; NCGC00017046-01; Monapen; CAS-4697-14-7; BRL 2288; 74682-62-5; Disodium Ticarcillin; BRL-2288; N-(2-Carboxy-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)hept-6-yl)-3-thiophenemalonamic acid disodium salt; disodium (2S,5R,6R)-3,3-dimethyl-6-[[(2R)-3-oxidanidyl-3-oxidanylidene-2-thiophen-3-yl-propanoyl]amino]-7-oxidanylidene-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxyl	C15H14N2Na2O6S2	ZBBCUBMBMZNEME-QBGWIPKPSA-L	disodium;(2S,5R,6R)-6-[[(2R)-2-carboxylato-2-thiophen-3-ylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	n.a.	n.a.
PMDBD851	Tiratricol, 3,3',5-triiodothyroacetic acid	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	5803	n.a.	n.a.	Tiratricol; 51-24-1; Triac; 3,3',5-TRIIODOTHYROACETIC ACID; Triiodothyroacetic acid; 2-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]acetic acid; UNII-29OQ9EU4R1; Tiratricol [INN]; 3',3,5-Triiodothyroacetic acid; CHEMBL41632; 29OQ9EU4R1; Triacana; Tiratricol (INN); CAS-51-24-1; NCGC00016227-01; Teatrois; Tiratricol, 3,3',5-triiodothyroacetic acid; [4-(4-HYDROXY-3-IODO-PHENOXY)-3,5-DIIODO-PHENYL]-ACETIC ACID; DSSTox_RID_80767; DSSTox_CID_25232; DSSTox_GSID_45232; Tiratr	C14H9I3O4	UOWZUVNAGUAEQC-UHFFFAOYSA-N	2-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]acetic acid	n.a.	n.a.
PMDBD852	TMAO	Environmental Chemicals	Human Metabolite	n.a.	n.a.	n.a.	n.a.	n.a.	1145	n.a.	n.a.	TRIMETHYLAMINE N-OXIDE; Trimethylamine oxide; 1184-78-7; Triox; N,N-dimethylmethanamine oxide; TMAO; Trimethyloxamine; Methanamine, N,N-dimethyl-, N-oxide; trimethylamine-N-oxide; Trimethylamine, N-oxide; N,N-Dimethylmethanamine N-oxide; TMANO; (CH3)3NO; Trimethylaminoxid; UNII-FLD0K1SJ1A; EINECS 214-675-6; FLD0K1SJ1A; NSC 408426; TRIMETHYLAMINE N-OXIDE HYDROCHLORIDE; AI3-60110; N(CH3)3O; Trimethylamine, N-oxide (8CI); N,N-Dimethyl-methanamine-N-oxide; N,N-dimethylmethanamine oxide (IUPAC); TMAe; trimethylaminoxide; trimethylamineox	C3H9NO	UYPYRKYUKCHHIB-UHFFFAOYSA-N	N,N-dimethylmethanamine oxide	n.a.	n.a.
PMDBD854	Tofu diet	Dietary Substance	Foods	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD858	Toltrazuril	Therapeutic Substance	Approved Drug (veterinary medicine)	n.a.	n.a.	n.a.	n.a.	n.a.	68591	n.a.	n.a.	Toltrazuril; 69004-03-1; Baycox; Toltrazurilum [Latin]; Toltrazurilo [Spanish]; UNII-QVZ3IAR3JS; Bay-i 9142; 1-methyl-3-[3-methyl-4-[4-(trifluoromethylsulfanyl)phenoxy]phenyl]-1,3,5-triazinane-2,4,6-trione; QVZ3IAR3JS; Toltrazurilum; Toltrazurilo; 1-Methyl-3-(4-(p-((trifluoromethyl)thio)phenoxy)-m-tolyl)-s-triazine-2,4,6(1H,3H,5H)-trione; C18H16F3N3O4S; bay vi 9142; 1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1-methyl-3-[3	C18H14F3N3O4S	OCINXEZVIIVXFU-UHFFFAOYSA-N	1-methyl-3-[3-methyl-4-[4-(trifluoromethylsulfanyl)phenoxy]phenyl]-1,3,5-triazinane-2,4,6-trione	n.a.	n.a.
PMDBD860	Tosufloxacin hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	10433396	n.a.	n.a.	Tosufloxacin hydrochloride; A 60969; 104051-69-6; Tosufloxacin HCl; SR-01000763339; SCHEMBL3754459; CHEMBL542832; CCG-220465; SR-01000763339-4; Q27283349; 7-(3-amino-1-pyrrolidinyl)-1-(2,4-difluorophenyl)-6-fluoro-1,4-dihydro-4-oxo-1,8-naphthyridine-3-carboxylic acid hydrochloride; 1,8-Naphthyridine-3-carboxylic acid, 1,4-dihydro-7-(3-amino-1-pyrrolidinyl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-, hydrochloride(1:1)	C19H16ClF3N4O3	CIHZSSCESOLBRQ-UHFFFAOYSA-N	7-(3-aminopyrrolidin-1-yl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid;hydrochloride	n.a.	n.a.
PMDBD861	Tracazolate hydrochloride	Environmental Chemicals	Unclassified Substance	n.a.	n.a.	n.a.	n.a.	n.a.	24871267	n.a.	n.a.	Tracazolate hydrochloride; 1135210-68-2; DSSTox_RID_80751; DSSTox_CID_25208; DSSTox_GSID_45208; ethyl 4-(butylamino)-1-ethyl-6-methyl-1H-pyrazolo[3,4-b]pyridine-5-carboxylate hydrochloride; ICI 136753; SR-01000075239; NCGC00015985-03; 4-(Butylamino)-1-ethyl-6-methyl 1H-pyrazolo[3,4b]pyridine-5-ethylcarboxylate hydrochloride; SCHEMBL1061780; DTXSID0045208; CHEMBL2356666; HMS1571C13; Tox21_110273; Tox21_110273_1; AKOS024456664; CCG-220976; NCGC00015985-08; NCGC00180921-01; T-230; B6790; SR-01000075239-6; SR-01000075239-3; J-002976	C16H25ClN4O2	TUIXDPUEMQXVHO-UHFFFAOYSA-N	ethyl 4-(butylamino)-1-ethyl-6-methylpyrazolo[3,4-b]pyridine-5-carboxylate;hydrochloride	n.a.	n.a.
PMDBD865	Trazodone hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	62935	n.a.	n.a.	Trazodone hydrochloride; 25332-39-2; Trazodone Hcl; Desyrel; Molipaxin; Bimaran; Thombran; Trittico; Apo-Trazodone; Trazodone (hydrochloride); Pragmazone; Triticum; Tritico; Tombran; Devidon; Trialodine; Azona; AF-1161; UNII-6E8ZO8LRNM; KB-831; Oleptro; AF 1161; EINECS 246-855-5; 6E8ZO8LRNM; NSC 292811; MLS000069698; CHEBI:9655; Trazodone hydrochloride (Desyrel); NSC-292811; 2-(3-(4-(m-Chlorophenyl)-1-piperazinyl)propyl)-s-triazolo(4,3-a)pyridin-3(2H)-one monohydrochloride; 1,2,4-Triazolo[4,3-a]pyridin-3(2H)-one,2-[3-[4-(3-chlorophenyl)	C19H23Cl2N5O	OHHDIOKRWWOXMT-UHFFFAOYSA-N	2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-[1,2,4]triazolo[4,3-a]pyridin-3-one;hydrochloride	n.a.	n.a.
PMDBD870	Trifluoperazine dihydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	66064	n.a.	n.a.	Trifluoperazine dihydrochloride; 440-17-5; Trifluoperazine hydrochloride; Trifluoperazine 2HCl; Terfluzine; Stelazine; Trifluoperazine HCl; Triphthazine; Jatroneural; Eskazinyl; Eskazine; Tryptazine; Triftazin; Trazine; Fluoperazine; Trifluoroperazine hydrochloride; Tryptazine dihydrochloride; Triphthazine dihydrochloride; Calmazine; Stalazine hydrochloride; Modalina; Stelazine dihydrochloride; UNII-6P1Y2SNF5V; Fluoperazine dihydrochloride; Trifluoroperazine dihydrochloride; Trifluoperazine (dihydrochloride); SKF 5019; Trifluoperazin	C21H26Cl2F3N3S	BXDAOUXDMHXPDI-UHFFFAOYSA-N	10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine;dihydrochloride	n.a.	n.a.
PMDBD871	Triflupromazine hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	66069	n.a.	n.a.	Triflupromazine hydrochloride; 1098-60-8; Fluorofen; Neoprin; Flumazin; Triflupromazine HCl; Nivoman; Psyquil; Siquil; Vesprin hydrochloride; Triflupromazine (hydrochloride); Trifluopromazine hydrochloride; Fluopromazine monohydrochloride; Triflupromazine monohydrochloride; UNII-9E75N4A5HM; MC 4703; Trifluopromazine hydrochloride (VAN); EINECS 214-149-6; NSC 14959; NSC 17473; MLS000069672; 9E75N4A5HM; NCGC00094410-02; SMR000058517; Vesprin (TN); 10-(3-(Dimethylamino)propyl)-2-(trifluoromethyl)phenothiazine monohydrochloride; 10-(3-D	C18H20ClF3N2S	FTNWXGFYRHWUKG-UHFFFAOYSA-N	N,N-dimethyl-3-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-amine;hydrochloride	n.a.	n.a.
PMDBD874	Trimebutine maleate	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	5388977	n.a.	n.a.	Trimebutine maleate; 34140-59-5; Debridat; Polibutin; Trimebutine (maleate); Dromostat; Trimedat; Trimebutine maleate salt; Ibutin; Digerent polifarma; SMR000058893; MLS000028659; 2-(Dimethylamino)-2-phenylbutyl 3,4,5-trimethoxybenzoate maleate; NCGC00096059-01; EINECS 251-845-9; TM 906; DSSTox_RID_81292; DSSTox_CID_26017; 3,4,5-Trimethoxybenzoic Acid 2-(Dimethylamino)-2-phenylbutyl Ester Maleate Salt; DSSTox_GSID_46017; Q-201885; MLS001401430; SMR000653473; CAS-34140-59-5; SMR000471622; Trimebutine maleate [JAN]; Cerekinon (TN); EIN	C26H33NO9	FSRLGULMGJGKGI-BTJKTKAUSA-N	(Z)-but-2-enedioic acid;[2-(dimethylamino)-2-phenylbutyl] 3,4,5-trimethoxybenzoate	n.a.	n.a.
PMDBD875	Trimeprazine tartrate	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	441236	n.a.	n.a.	Trimeprazine tartrate; Alimemazine hemitartrate; Alimemazine tartrate; 4330-99-8; Trimeprazine tartrate [USP]; Trimeprazine tartrate (USP); (2R,3R)-2,3-dihydroxybutanedioic acid;N,N,2-trimethyl-3-phenothiazin-10-ylpropan-1-amine; Alimezine (TN); Alimemazine tartrate (JP17); SCHEMBL719590; s5730; CCG-270431; SC-78545; D02245; Q27256512; Trimeprazine Tartrate 1.0 mg/ml in Methanol (as free base); 10-[3-(Dimethylamino)-2-methylpropyl]phenothiazine Tartrate	C40H50N4O6S2	AJZJIYUOOJLBAU-CEAXSRTFSA-N	(2R,3R)-2,3-dihydroxybutanedioic acid;N,N,2-trimethyl-3-phenothiazin-10-ylpropan-1-amine	n.a.	n.a.
PMDBD876	Trimetazidine dihydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	83201	n.a.	n.a.	Trimetazidine dihydrochloride; 13171-25-0; 1-(2,3,4-Trimethoxybenzyl)piperazine dihydrochloride; Kyurinett; Trimetazidine HCl; Trimetazidine hydrochloride; Trimetajust; Lubomail; Yosimilon; Vastarel; Trimetazidine (dihydrochloride); 1-[(2,3,4-trimethoxyphenyl)methyl]piperazine dihydrochloride; Trimetazidine DiHCl; UNII-48V6723Z1P; EINECS 236-117-0; S 4004; Piperazine, 1-[(2,3,4-trimethoxyphenyl)methyl]-, dihydrochloride; 48V6723Z1P; DSSTox_RID_80858; DSSTox_CID_25407; DSSTox_GSID_45407; W-108326; Piperazine, 1-(2,3,4-trimethoxyb	C14H24Cl2N2O3	VYFLPFGUVGMBEP-UHFFFAOYSA-N	1-[(2,3,4-trimethoxyphenyl)methyl]piperazine;dihydrochloride	n.a.	n.a.
PMDBD882	Unfermented soy product	Dietary Substance	Foods	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD883	Unsaturated fat	Dietary Substance	Dietary Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD884	Unspecified antibiotic	Therapeutic Substance	Drug Class	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD885	Urolithin-A	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	5488186	n.a.	n.a.	urolithin A; 1143-70-0; 3,8-dihydroxy-6H-benzo[c]chromen-6-one; 3,8-Dihydroxy-6H-dibenzo(b,d)pyran-6-one; 3,8-Dihydroxyurolithin; 3,8-Hydroxydibenzo-alpha-pyrone; 3,8-dihydroxy-6h-dibenzo[b,d]pyran-6-one; 3,8-dihydroxybenzo[c]chromen-6-one; 3,8-dihydroxy-urolithin; SCHEMBL803408; CHEMBL1836264; CTK4A8707; KS-00000TQI; DTXSID40150694; Urolithin A, &gt;=97% (HPLC); s5312; ZINC13484727; AKOS028108778; CCG-266776; DB15464; CS-6305; DS-19328; AK5445	C13H8O4	RIUPLDUFZCXCHM-UHFFFAOYSA-N	3,8-dihydroxybenzo[c]chromen-6-one	n.a.	n.a.
PMDBD886	Vaccinium myrtillus	Herbal Substance	Medicinal Herb	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	84540227	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD889	Vancomycin hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	6420023	n.a.	n.a.	Vancomycin HCL; VANCOMYCIN HYDROCHLORIDE; Vancomycin monohydrochloride; 1404-93-9; Vancomycin (hydrochloride); UNII-71WO621TJD; Vancocine hydrochloride; Vancomycin, hydrochloride; 71WO621TJD; Vancomycin hydrochloride from Streptomyces orientalis; Vancocin hydrochloride; AeroVanc; Vancomycin, monohydrochloride; SR-01000076194; Prestwick_816; Vancomycin hydrochloride [USP:JAN]; Cancocin hydrochloride; Vancocin hydrochloride in plastic container; Vancomycin HCl (Vancocin); CHEMBL3747636; CHEMBL1200628; DTXSID90891868; HMS1569D15; Va	C66H76Cl3N9O24	LCTORFDMHNKUSG-XTTLPDOESA-N	(1S,2R,18R,19R,22S,25R,28R,40S)-48-[(2S,3R,4S,5S,6R)-3-[(2S,4S,5S,6S)-4-amino-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid;hydrochloride	n.a.	n.a.
PMDBD891	Vecuronium bromide	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	39764	n.a.	n.a.	VECURONIUM BROMIDE; 50700-72-6; Norcuron; ORG NC 45; Vecuronii bromidum; Bromuro de vecuronio; Vecuronium (bromide); Bromure de vecuronium; Org-NC-45; NC-45; UNII-7E4PHP5N1D; ORG-NC 45; Vecuronii bromidum [INN-Latin]; Bromure de vecuronium [INN-French]; Bromuro de vecuronio [INN-Spanish]; EINECS 256-723-9; 7E4PHP5N1D; acetate;bromide; CHEBI:9940; 1-(3alpha,17beta-Dihydroxy-2beta-piperidino-5alpha-androstan-16beta,5alpha-yl)-1-methylpiperidinium bromide, diacetate; DSSTox_CID_3736; DSSTox_RID_77174; 5alpha-Androstan-3alpha,17beta	C34H57BrN2O4	VEPSYABRBFXYIB-PWXDFCLTSA-M	[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-10,13-dimethyl-16-(1-methylpiperidin-1-ium-1-yl)-2-piperidin-1-yl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate;bromide	n.a.	n.a.
PMDBD901	Western high-fat diets	Dietary Substance	Foods	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD902	Wild blueberry	Dietary Substance	Foods	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD903	Wine polyphenols	Dietary Substance	Dietary Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD904	Wognoside	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	12004622	n.a.	n.a.	Wogonoside; 51059-44-0; (2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid; Oprea1_259997; Wogonin 7-O-b-D-glucuronide; MLS000563432; SCHEMBL13223530; CHEMBL1508816; HMS3332D12; HMS2212B09; BCP31664; Oroxindin; Wogonin 7-O-glucuronide; SMR000232282; DB-050213; FT-0689337	C22H20O11	LNOHXHDWGCMVCO-UHFFFAOYSA-N	3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid	n.a.	n.a.
PMDBD994	AMC formula	Herbal Substance	TCM Formula	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD905	Xiao-Qing-Long Tang	Herbal Substance	TCM Formula	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD911	Zingiber officinale	Herbal Substance	Medicinal Herb	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
PMDBD912	Ziprasidone  Hydrochloride	Therapeutic Substance	Approved Drug	n.a.	n.a.	n.a.	n.a.	n.a.	219099	n.a.	n.a.	Ziprasidone hydrochloride; 122883-93-6; Ziprasidone HCl; Geodon; Zeldox; 5-(2-(4-(Benzo[d]isothiazol-3-yl)piperazin-1-yl)ethyl)-6-chloroindolin-2-one hydrochloride; Ziprasidone (hydrochloride); UNII-JAL53626GG; 5-[2-[4-(1,2-Benzisothiazol-3yl)-1-piperazinyl]ethyl]-6-chloro-1,3-dihydro-2H-indol-2-one hydrochloride; Ziprasidone hydrochloride [USAN]; 5-[2-[4-(1,2-Benzisothiazol-3-yl)-1-piperazinyl]ethyl]-6-chloro-1,3-dihydro-2H-indol-2-one hydrochloride; C21H21ClN4OS.HCl; JAL53626GG; C21H22Cl2N4OS; CP 88059; 2H-Indol-2-one, 	C21H22Cl2N4OS	NZDBKBRIBJLNNT-UHFFFAOYSA-N	5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one;hydrochloride	n.a.	n.a.
