<<<<<<< HEAD
Microbe	NCBI_id	Drug	Pubchem_id	Reference
Victivallis vadensis	172901	Isoquercetin	5280804	MagMD
Victivallis vadensis	172901	Sorivudine	5282192	MagMD
Victivallis vadensis	172901	5-Fluorouracil	3385	MagMD
Virgibacillus massiliensis	1462526	Rutin	5280805	MagMD
Virgibacillus massiliensis	1462526	Rebaudioside A	6918840	MagMD
Virgibacillus massiliensis	1462526	Stevioside	442089	MagMD
Virgibacillus massiliensis	1462526	Isoquercetin	5280804	MagMD
Virgibacillus massiliensis	1462526	5-Fluorouracil	3385	MagMD
Virgibacillus picturae	171693	Rutin	5280805	MagMD
Virgibacillus picturae	171693	Rebaudioside A	6918840	MagMD
Virgibacillus picturae	171693	Stevioside	442089	MagMD
Virgibacillus picturae	171693	Isoquercetin	5280804	MagMD
Virgibacillus picturae	171693	5-Fluorouracil	3385	MagMD
Vitreoscilla massiliensis	1689272	Rutin	5280805	MagMD
Vitreoscilla massiliensis	1689272	Rebaudioside A	6918840	MagMD
Vitreoscilla massiliensis	1689272	Stevioside	442089	MagMD
Vitreoscilla massiliensis	1689272	Isoquercetin	5280804	MagMD
Vitreoscilla massiliensis	1689272	5-Fluorouracil	3385	MagMD
Weissella cibaria	137591	Rutin	5280805	MagMD
Weissella cibaria	137591	Rebaudioside A	6918840	MagMD
Weissella cibaria	137591	Stevioside	442089	MagMD
Weissella cibaria	137591	Isoquercetin	5280804	MagMD
Weissella cibaria	137591	Sorivudine	5282192	MagMD
Weissella cibaria	137591	5-Fluorouracil	3385	MagMD
Weissella confusa	1583	Rutin	5280805	MagMD
Weissella confusa	1583	Rebaudioside A	6918840	MagMD
Weissella confusa	1583	Stevioside	442089	MagMD
Weissella confusa	1583	Isoquercetin	5280804	MagMD
Weissella confusa	1583	5-Fluorouracil	3385	MagMD
Weissella paramesenteroides	1249	5-Fluorouracil	3385	MagMD
Weissella viridescens	1629	Rutin	5280805	MagMD
Weissella viridescens	1629	Rebaudioside A	6918840	MagMD
Weissella viridescens	1629	Stevioside	442089	MagMD
Weissella viridescens	1629	Isoquercetin	5280804	MagMD
Weissella viridescens	1629	5-Fluorouracil	3385	MagMD
Winkia neuii	33007	Rutin	5280805	MagMD
Winkia neuii	33007	Rebaudioside A	6918840	MagMD
Winkia neuii	33007	Stevioside	442089	MagMD
Winkia neuii	33007	Isoquercetin	5280804	MagMD
Winkia neuii	33007	Sorivudine	5282192	MagMD
Winkia neuii	33007	5-Fluorouracil	3385	MagMD
Yersinia aleksiciae	263819	Rutin	5280805	MagMD
Yersinia aleksiciae	263819	Rebaudioside A	6918840	MagMD
Yersinia aleksiciae	263819	Stevioside	442089	MagMD
Yersinia aleksiciae	263819	Isoquercetin	5280804	MagMD
Yersinia aleksiciae	263819	Sorivudine	5282192	MagMD
Yersinia aleksiciae	263819	5-Fluorouracil	3385	MagMD
Yersinia bercovieri	634	Rutin	5280805	MagMD
Yersinia bercovieri	634	Rebaudioside A	6918840	MagMD
Yersinia bercovieri	634	Stevioside	442089	MagMD
Yersinia bercovieri	634	Isoquercetin	5280804	MagMD
Yersinia bercovieri	634	Sorivudine	5282192	MagMD
Yersinia bercovieri	634	5-Fluorouracil	3385	MagMD
Yersinia enterocolitica	630	Rutin	5280805	MagMD
Yersinia enterocolitica	630	Rebaudioside A	6918840	MagMD
Yersinia enterocolitica	630	Stevioside	442089	MagMD
Yersinia enterocolitica	630	Isoquercetin	5280804	MagMD
Yersinia enterocolitica	630	Tryptophan	6305	MagMD
Yersinia enterocolitica	630	Sorivudine	5282192	MagMD
Yersinia enterocolitica	630	5-Fluorouracil	3385	MagMD
Yersinia frederiksenii	29484	Rutin	5280805	MagMD
Yersinia frederiksenii	29484	Rebaudioside A	6918840	MagMD
Yersinia frederiksenii	29484	Stevioside	442089	MagMD
Yersinia frederiksenii	29484	Isoquercetin	5280804	MagMD
Yersinia frederiksenii	29484	Tryptophan	6305	MagMD
Yersinia frederiksenii	29484	Sorivudine	5282192	MagMD
Yersinia frederiksenii	29484	5-Fluorouracil	3385	MagMD
Yersinia intermedia	631	Rutin	5280805	MagMD
Yersinia intermedia	631	Rebaudioside A	6918840	MagMD
Yersinia intermedia	631	Stevioside	442089	MagMD
Yersinia intermedia	631	Isoquercetin	5280804	MagMD
Yersinia intermedia	631	Tryptophan	6305	MagMD
Yersinia intermedia	631	Sorivudine	5282192	MagMD
Yersinia intermedia	631	5-Fluorouracil	3385	MagMD
Yersinia kristensenii	28152	Rutin	5280805	MagMD
Yersinia kristensenii	28152	Rebaudioside A	6918840	MagMD
Yersinia kristensenii	28152	Stevioside	442089	MagMD
Yersinia kristensenii	28152	Isoquercetin	5280804	MagMD
Yersinia kristensenii	28152	Tryptophan	6305	MagMD
Yersinia kristensenii	28152	Sorivudine	5282192	MagMD
Yersinia kristensenii	28152	5-Fluorouracil	3385	MagMD
Yersinia massiliensis	419257	Rutin	5280805	MagMD
Yersinia massiliensis	419257	Rebaudioside A	6918840	MagMD
Yersinia massiliensis	419257	Stevioside	442089	MagMD
Yersinia massiliensis	419257	Isoquercetin	5280804	MagMD
Yersinia massiliensis	419257	Tryptophan	6305	MagMD
Yersinia massiliensis	419257	Sorivudine	5282192	MagMD
Yersinia massiliensis	419257	5-Fluorouracil	3385	MagMD
Yersinia mollaretii	33060	Rutin	5280805	MagMD
Yersinia mollaretii	33060	Rebaudioside A	6918840	MagMD
Yersinia mollaretii	33060	Stevioside	442089	MagMD
Yersinia mollaretii	33060	Isoquercetin	5280804	MagMD
Yersinia mollaretii	33060	Sorivudine	5282192	MagMD
Yersinia mollaretii	33060	5-Fluorouracil	3385	MagMD
Yersinia pestis	632	Rutin	5280805	MagMD
Yersinia pestis	632	Rebaudioside A	6918840	MagMD
Yersinia pestis	632	Stevioside	442089	MagMD
Yersinia pestis	632	Isoquercetin	5280804	MagMD
Yersinia pestis	632	Sorivudine	5282192	MagMD
Yersinia pestis	632	5-Fluorouracil	3385	MagMD
Yokenella regensburgei	158877	Rutin	5280805	MagMD
Yokenella regensburgei	158877	Rebaudioside A	6918840	MagMD
Yokenella regensburgei	158877	Stevioside	442089	MagMD
Yokenella regensburgei	158877	Isoquercetin	5280804	MagMD
Yokenella regensburgei	158877	Sorivudine	5282192	MagMD
Yokenella regensburgei	158877	5-Fluorouracil	3385	MagMD
Candida albicans	5476	(2E)-1-[4-(4-nitrophenyl)piperazin-1-yl]-3-phenylprop-2-en-1-one	5835530	MDAD
Candida albicans	5476	(2E)-N-(6-nitro-1,3-benzothiazol-2-yl)-3-phenylprop-2-enamide	884448	MDAD
Actinomyces oris	544580	(2R)-2-amino-3-phenylmethanesulfinylpropanoic acid	16075057	MDAD
Staphylococcus aureus	1280	(2R)-2-amino-6-acetamidohexanoic acid	6994067	MDAD
Staphylococcus aureus	1280	(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid	2761495	MDAD
Staphylococcus aureus	1280	(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid	6951060	MDAD
Staphylococcus aureus	1280	(2S)-2-amino-4-bromopent-4-enoic acid	2762282	MDAD
Escherichia coli	562	(5Z)-4-Bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone	9839657	MDAD
Vibrio cholerae	666	(E)-3-Decen-2-one	5363233	MDAD
Vibrio harveyi	669	(E)-3-Decen-2-one	5363233	MDAD
Haemophilus influenzae	727	(E)-Chalcone	637760	MDAD
Staphylococcus aureus	1280	(R)-2,3-Diaminopropanoic acid	638152	MDAD
Staphylococcus aureus	1280	(R)-2-amino-3-cyclohexylpropanoic acid	736026	MDAD
Staphylococcus aureus	1280	(R)-2-amino-3-cyclopentylpropanoic acid	6993046	MDAD
Salmonella enterica	28901	(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone	12051732	MDAD
Pseudomonas aeruginosa	287	(Z)-4-bromo-5-(bromomethylene)-3-methylfuran-2(5H)-one	9900052	MDAD
Propionibacterium acnes	1747	(Z)-5-decylidenethiazolidine-2,4-dione	46196601	MDAD
Propionibacterium acnes	1747	(Z)-5-octylidenethiazolidine-2,4-dione	46220260	MDAD
Escherichia coli	562	1-(2-Chloroacetyl)-5-methylindoline-2,3-dione	85769701	MDAD
Pseudomonas aeruginosa	287	1-(2-Chloroacetyl)-5-methylindoline-2,3-dione	85769701	MDAD
Pseudomonas aeruginosa	287	1-(3,5-dinitrophenyl)ethan-1-one	258569	MDAD
Pseudomonas aeruginosa	287	1-(4-amino-2-hydroxyphenyl)ethan-1-one	459296	MDAD
Pseudomonas aeruginosa	287	1-(6-aminopyridin-3-yl)ethan-1-one	21113396	MDAD
Pseudomonas aeruginosa	287	1-(pyrazin-2-yl)ethan-1-one	30914	MDAD
Pseudomonas aeruginosa	287	1-(pyridin-4-yl)ethan-1-one	14282	MDAD
Pseudomonas aeruginosa	287	12-methyltetradecanoic acid	21672	MDAD
Pseudomonas aeruginosa	287	13-methyltetradecanoic acid	151014	MDAD
Pseudomonas aeruginosa	287	14-alpha-lipoyl andrographolide	25154345	MDAD
Staphylococcus aureus	1280	17-Deacetyl norgestimate	62930	MDAD
Staphylococcus epidermidis	1282	17-Deacetyl norgestimate	62930	MDAD
Pseudomonas aeruginosa	287	1-methanesulfonyl-4-methylbenzene	18521	MDAD
Vibrio anguillarum	55601	2-(2-Thienylsulfonyl)ethanethioamide	2778709	MDAD
Vibrio vulnificus	672	2-(2-Thienylsulfonyl)ethanethioamide	2778709	MDAD
Aeromonas hydrophila	644	2(5H)-furanone	10341	MDAD
Hafnia alvei	569	2(5H)-furanone	10341	MDAD
Staphylococcus aureus	1280	2-(Aminomethyl)-L-phenylalanine	2762275	MDAD
Staphylococcus aureus	1280	2-(Trifluoromethyl)-D-phenylalanine	7005100	MDAD
Staphylococcus aureus	1280	2,3,4,5,6-Pentafluoro-L-phenylalanine	2761496	MDAD
Staphylococcus aureus	1280	2,3-Dehydrosilybin	5467200	MDAD
Staphylococcus aureus	1280	2,3-dihydroxybenzoic acid	19	MDAD
Staphylococcus aureus	1280	2,4,5-Trifluorophenylalanine	2762263	MDAD
Staphylococcus aureus	1280	2,4-Difluorophenylalanine	2737041	MDAD
Staphylococcus aureus	1280	2,4-Dimethylphenylalanine	2762260	MDAD
Staphylococcus aureus	1280	2-amino-3-(3-chlorophenyl)propanoic acid	85680	MDAD
Staphylococcus aureus	1280	2-amino-3-(3-nitrophenyl)propanoic acid	228814	MDAD
Streptococcus mutans	1309	2-amino-3-(prop-2-ene-1-sulfinyl)propanoic acid	121922	MDAD
Streptococcus mutans	1309	2-amino-3-(propane-1-sulfinyl)propanoic acid	350625	MDAD
Burkholderia cenocepacia	95486	2-amino-4-chlorobenzoic acid	66646	MDAD
Burkholderia multivorans	87883	2-amino-4-chlorobenzoic acid	66646	MDAD
Staphylococcus aureus	1280	2-amino-5-methoxy-5-oxopentanoic acid	73913	MDAD
Burkholderia cenocepacia	95486	2-amino-6-chlorobenzoic acid	75071	MDAD
Burkholderia multivorans	87883	2-amino-6-chlorobenzoic acid	75071	MDAD
Burkholderia cenocepacia	95486	2-amino-6-fluorobenzoic acid	521142	MDAD
Burkholderia multivorans	87883	2-amino-6-fluorobenzoic acid	521142	MDAD
Pseudomonas aeruginosa	287	2-bromodecanoic acid	98310	MDAD
Pseudomonas aeruginosa	287	2-bromohexanoic acid	12013	MDAD
Pseudomonas aeruginosa	287	2-bromooctanoic acid	552003	MDAD
Salmonella enterica	28901	2-Hexylmaleic anhydride	15882442	MDAD
Haemophilus influenzae	727	2-Hydroxychalcone	5367146	MDAD
Escherichia coli	562	2-Methoxy-4-propylphenol	17739	MDAD
Staphylococcus aureus	1280	2-Methoxy-D-Phenylalanine	10631698	MDAD
Escherichia coli	562	2-Methoxyhydroquinone	69988	MDAD
Pseudomonas aeruginosa	287	2-oxindole	321710	MDAD
Staphylococcus aureus	1280	3-(1-Naphthyl)-D-Alanine	6950505	MDAD
Staphylococcus aureus	1280	3-(2-Furyl)-D-alanine	7009697	MDAD
Staphylococcus aureus	1280	3-(2-Naphthyl)alanine	185915	MDAD
Staphylococcus aureus	1280	3-(2-Naphthyl)-D-alanine	2733661	MDAD
Staphylococcus aureus	1280	3-(2-Thienyl)alanine	91444	MDAD
Staphylococcus aureus	1280	3-(2-Thienyl)-D-alanine	7111750	MDAD
Enterococcus faecalis	1351	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Enterococcus faecium	1352	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Enterococcus gallinarum	1353	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Escherichia coli	562	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Pseudomonas aeruginosa	287	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Staphylococcus aureus	1280	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Staphylococcus epidermidis	1282	3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	3821570	MDAD
Staphylococcus aureus	1280	3-(3-Pyridinyl)alanine	314100	MDAD
Enterococcus faecalis	1351	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Enterococcus faecium	1352	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Enterococcus gallinarum	1353	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Escherichia coli	562	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Pseudomonas aeruginosa	287	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Staphylococcus aureus	1280	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Staphylococcus epidermidis	1282	3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one	72036004	MDAD
Staphylococcus aureus	1280	3-(Trifluoromethyl)phenylalanine	2777600	MDAD
Bacillus subtilis	1423	3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone	122208470	MDAD
Vibrio cholerae	666	3,4-Dichloro-cinnamaldehyde	13186065	MDAD
Vibrio harveyi	669	3,4-Dichloro-cinnamaldehyde	13186065	MDAD
Haemophilus influenzae	727	3,4-Dimethoxychalcone	5354494	MDAD
Staphylococcus aureus	1280	3,5-Diiodotyrosine	9305	MDAD
Pseudomonas aeruginosa	287	3,5-dimethylaniline	7949	MDAD
Streptococcus mutans	1309	3-[(prop-2-ene-1-sulfinyl)sulfanyl]prop-1-ene	65036	MDAD
Staphylococcus aureus	1280	3-Chlorotyrosine	110992	MDAD
Pseudomonas aeruginosa	287	3-fluoroaniline	9742	MDAD
Staphylococcus aureus	1280	3-Fluoro-DL-phenylalanine	9976	MDAD
Salmonella enterica	28901	3-hexyl-4-bromo-5-methylene-2(5H)-furanone	46912756	MDAD
Haemophilus influenzae	727	3-hydroxychalcone	5358381	MDAD
Staphylococcus aureus	1280	3-Hydroxyphenylalanine	6950578	MDAD
Staphylococcus aureus	1280	3-Hydroxytyrosine	836	MDAD
Pseudomonas aeruginosa	287	3-indolylacetonitrile	351795	MDAD
Staphylococcus aureus	1280	3-Iodotyrosine	439744	MDAD
Haemophilus influenzae	727	3-Methoxychalcone	5367166	MDAD
Staphylococcus aureus	1280	3-Methoxy-D-Phenylalanine	10420176	MDAD
Staphylococcus aureus	1280	3-Methyl-D-phenylalanine	6993650	MDAD
Staphylococcus aureus	1280	3-Nitro-D-tyrosine	759471	MDAD
Staphylococcus aureus	1280	3-Nitrophenylalanine	2761812	MDAD
Aeromonas sobria	646	3-oxo-C6-HSL	688505	MDAD
Serratia liquefaciens	614	3-oxo-C6-HSL	688505	MDAD
Hafnia alvei	569	3-oxo-C8-HSL	127293	MDAD
Staphylococcus aureus	1280	4-(Aminomethyl)-D-phenylalanine	7018015	MDAD
Bacillus cereus	1396	4,5-dihydroxy-2,3-pentanedione	443434	MDAD
Candida albicans	5476	4,5-dihydroxy-2,3-pentanedione	443434	MDAD
Staphylococcus aureus	1280	4-Amino-D-phenylalanine	1268124	MDAD
Staphylococcus aureus	1280	4-Benzoylphenylalanine	7020128	MDAD
Pseudomonas aeruginosa	287	4-bromoaniline	7807	MDAD
Staphylococcus aureus	1280	4-Bromo-D-phenylalanine	671215	MDAD
Staphylococcus aureus	1280	4-Chloro-2-fluoro-DL-phenylalanine	3745699	MDAD
Pseudomonas aeruginosa	287	4-chloro-7-(trifluoromethyl)quinoline	67668	MDAD
Pseudomonas aeruginosa	287	4-chloroaniline	7812	MDAD
Haemophilus influenzae	727	4-Chlorochalcone	5377022	MDAD
Serratia marcescens	615	4-chloroquinoline	69140	MDAD
Staphylococcus aureus	1280	4-Cyanophenylalanine	1501865	MDAD
Escherichia coli	562	4-Ethylcatechol	70761	MDAD
Escherichia coli	562	4-Ethylguaiacol	62465	MDAD
Staphylococcus aureus	1280	4-Fluoro-D-phenylalanine	716314	MDAD
Pseudomonas aeruginosa	287	4-fluoroindole	2774502	MDAD
Candida albicans	5476	4H-tomentosin	15109105	MDAD
Escherichia coli	562	4-hydroxy coumarin	54682930	MDAD
Pseudomonas aeruginosa	287	4-Hydroxy-2,5-dimethyl-3(2H)-furanone	19309	MDAD
Haemophilus influenzae	727	4-Hydroxychalcone	5282361	MDAD
Staphylococcus aureus	1280	4-Iodo-d-phenylalanine	2733279	MDAD
Pseudomonas aeruginosa	287	4-methanesulfonylaniline	79617	MDAD
Vibrio anguillarum	55601	4-Methoxycarbonylphenylboronic acid	2734369	MDAD
Vibrio campbellii	680	4-Methoxycarbonylphenylboronic acid	2734369	MDAD
Vibrio cholerae	666	4-Methoxycarbonylphenylboronic acid	2734369	MDAD
Vibrio vulnificus	672	4-Methoxycarbonylphenylboronic acid	2734369	MDAD
Haemophilus influenzae	727	4-Methoxychalcone	641819	MDAD
Staphylococcus aureus	1280	4-Methylphenylalanine	151513	MDAD
Vibrio vulnificus	672	4-nitro-cinnamaldehyde	5354135	MDAD
Staphylococcus aureus	1280	4-Nitro-D-phenylalanine	679497	MDAD
Candida albicans	5476	5,8,11,14-Eicosatetraynoic acid	1780	MDAD
Pseudomonas aeruginosa	287	5-Bromoindole	24905	MDAD
Pseudomonas aeruginosa	287	5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione	11368908	MDAD
Pseudomonas aeruginosa	287	5-Chloroindole	87110	MDAD
Candida albicans	5476	5-decyl-1,3-thiazolidine-2,4-dione	71523933	MDAD
Candida albicans	5476	5-Fluorocytosine	3366	MDAD
Pseudomonas aeruginosa	287	5-fluoroindole	67861	MDAD
Candida albicans	5476	5-octyl-1,3-thiazolidine-2,4-dione	16058685	MDAD
Escherichia coli	562	6-Aminoflavone	16217320	MDAD
Pseudomonas aeruginosa	287	6-Chloroindole	87111	MDAD
Pseudomonas aeruginosa	287	6-Chlorooxindole	736344	MDAD
Pseudomonas aeruginosa	287	6-fluoroindole	351278	MDAD
Pseudomonas aeruginosa	287	6-Gingerol	442793	MDAD
Escherichia coli	562	6-hydroxyflavone	72279	MDAD
Pseudomonas aeruginosa	287	7-bromoindole	2757020	MDAD
Pseudomonas aeruginosa	287	7-chloroindole	104644	MDAD
Serratia marcescens	615	7-chloroquinolin-4-ol	66593	MDAD
Pseudomonas aeruginosa	287	7-fluoroindole	2774504	MDAD
Pseudomonas aeruginosa	287	7-fluoroindoline-2,3-dione	586418	MDAD
Pseudomonas aeruginosa	287	7-formylindole	2734629	MDAD
Pseudomonas aeruginosa	287	7-hydroxyindole	2737651	MDAD
Pseudomonas aeruginosa	287	7-methoxyindole	76660	MDAD
Pseudomonas aeruginosa	287	7-methylindole	70275	MDAD
Pseudomonas aeruginosa	287	7-nitroindole	23396	MDAD
Pseudomonas aeruginosa	287	8-fluoroquinoline	67856	MDAD
Porphyromonas gingivalis	837	9-hydroxy-2-propyl-4H-pyrido[1,2-a]pyrimidin-4-one	12219996	MDAD
Candida albicans	5476	A-3	1960	MDAD
Human immunodeficiency virus 1	11676	Abacavir	441300	MDAD
Pseudomonas aeruginosa	287	Aceroside VIII	21637600	MDAD
Proteus mirabilis	584	Acetohydroxamic Acid	1990	MDAD
Enterobacter aerogenes	548	Acetohydroxamic Acid	1990	MDAD
Candida tropicalis	5482	AFP1	5484726	MDAD
Pseudomonas aeruginosa	287	Ajoene	5386591	MDAD
Shewanella oneidensis	70863	Albendazole	2082	MDAD
Candida albicans	5476	Alexidine dihydrochloride	102678	MDAD
Candida albicans	5476	Allicin	65036	MDAD
Pseudomonas aeruginosa	287	Allicin	65036	MDAD
Proteus mirabilis	584	Allicin	65036	MDAD
Streptococcus mutans	1309	Aloe-emodin	10207	MDAD
Candida albicans	5476	alpha-costic acid	168796	MDAD
Candida albicans	5476	alpha-Humulene	5281520	MDAD
Candida albicans	5476	alpha-Longipinene	520957	MDAD
Staphylococcus epidermidis	1282	alpha-mangostin	5281650	MDAD
Bacillus cereus	1396	alpha-Pinene	6654	MDAD
Escherichia coli	562	alpha-Pinene	6654	MDAD
Pichia anomala	4927	alpha-pinene	6654	MDAD
Candida albicans	5476	alpha-Pinene	6654	MDAD
Staphylococcus aureus	1280	alpha-tocopherol	14985	MDAD
Escherichia coli	562	Amikacin	37768	MDAD
Morganella morganii	582	Amikacin	37768	MDAD
Proteus vulgaris	585	Amikacin	37768	MDAD
Providencia stuartii	588	Amikacin	37768	MDAD
Escherichia coli	562	Amikacin disulfate salt	38351	MDAD
Pseudomonas aeruginosa	287	Aminocyclopropane	69828	MDAD
Mycobacterium tuberculosis	1773	Aminosalicylic Acid	4649	MDAD
Bacillus subtilis	1423	Amlodipine	2162	MDAD
Bacillus subtilis	1423	Amoxicillin	33613	MDAD
Listeria monocytogenes	1639	Amoxicillin	33613	MDAD
Candida albicans	5476	Amphotericin B	5280965	MDAD
Streptococcus pneumoniae	1313	Ampicillin	6249	MDAD
Pseudomonas aeruginosa	287	Ampicillin	6249	MDAD
Bacillus subtilis	1423	Ampicillin	6249	MDAD
Listeria monocytogenes	1639	Ampicillin	6249	MDAD
Staphylococcus aureus	1280	Ampicillin	6249	MDAD
Human immunodeficiency virus 1	11676	Amprenavir	65016	MDAD
Aspergillus niger	5061	Anidulafungin	166548	MDAD
Pseudomonas aeruginosa	287	Aniline	6115	MDAD
Streptococcus mutans	1309	Anthraflavic acid	6776	MDAD
Bacillus subtilis	1423	Anthranilate	227	MDAD
Pseudomonas aeruginosa	287	Anthranilate	227	MDAD
Salmonella enterica	28901	Anthranilate	227	MDAD
Vibrio vulnificus	672	Anthranilate	227	MDAD
Escherichia coli	562	Apigenin	5280443	MDAD
Vibrio harveyi	669	Apigenin	5280443	MDAD
Escherichia coli	562	Arbekacin	68682	MDAD
Pseudomonas aeruginosa	287	Asperdiol	5358793	MDAD
Staphylococcus aureus	1280	Asperdiol	5358793	MDAD
Vibrio harveyi	669	Asperdiol	5358793	MDAD
Pseudomonas aeruginosa	287	Asperdiol acetate	10594833	MDAD
Staphylococcus aureus	1280	Asperdiol acetate	10594833	MDAD
Vibrio harveyi	669	Asperdiol acetate	10594833	MDAD
Candida albicans	5476	Aspirin	2244	MDAD
Human immunodeficiency virus 1	11676	Atazanavir	148192	MDAD
Human immunodeficiency virus	12721	Atazanavir	148192	MDAD
Plasmodium falciparum	5833	Atovaquone	74989	MDAD
Candida albicans	5476	Auranofin	70788951	MDAD
Staphylococcus epidermidis	1282	Autoinducer-2	446576	MDAD
Candida albicans	5476	Avermectin B1a	6434889	MDAD
Enterobacter cloacae	550	Avibactam	9835049	MDAD
Escherichia coli	562	Avibactam	9835049	MDAD
Klebsiella pneumoniae	573	Avibactam	9835049	MDAD
Pseudomonas aeruginosa	287	Avibactam	9835049	MDAD
Streptococcus pneumoniae	1313	Azidocillin	15574941	MDAD
Pseudomonas aeruginosa	287	Azithromycin	447043	MDAD
Mycobacterium avium	1764	Azithromycin	447043	MDAD
Burkholderia cenocepacia	95486	Azithromycin	447043	MDAD
Burkholderia multivorans	87883	Azithromycin	447043	MDAD
Staphylococcus aureus	1280	Azithromycin	447043	MDAD
Listeria monocytogenes	1639	Azlocillin	6479523	MDAD
Bacillus subtilis	1423	Aztreonam	5742832	MDAD
Citrobacter freundii	546	Aztreonam	5742832	MDAD
Candida albicans	5476	Bacitracin	10909430	MDAD
